Ticker,MSE,MAE,MAPE,R2
AMX.TA,5.551214171,1.212802799,0.052453198,0.672019669
AVER.TA,299.7372217,13.37525863,0.013328486,0.984015032
AVGD.TA,43070.5934,162.8423366,0.068115643,0.647242302
AVGL.TA,1.696999655,1.020106466,0.007231131,0.984937799
AVIA.TA,13082.95713,39.81422585,0.410136109,0.672523576
AVIV.TA,254.2717008,12.55723792,0.006560184,0.995374497
AVRT.TA,355.611639,9.51640821,14.45994751,-0.182183925
AILN.TA,256.8273318,12.1676917,0.270736843,-5.577148246
AYAL.TA,46201.32695,134.9477889,0.034724025,0.926692547
AZRM.TA,284.0835789,12.71502443,0.00627296,0.99170991
AZRG.TA,30177.97372,111.4223745,0.003964632,0.992610719
BCOM.TA,1228.928605,29.47630275,0.017295383,0.988106617
BKFR.TA,998.5829875,30.03723312,0.020769846,0.775305628
BVGG.TA,11.12491607,2.530850447,0.002926513,0.994029638
BRAN.TA,12444.3126,95.79688691,0.065682445,0.337127475
BRKT.TA,1.464231714,0.881201849,0.004350587,0.993634661
BVC.TA,1.127399682,0.841561175,0.009625344,0.980263243
ORL.TA,0.326674373,0.429391729,0.004291171,0.991457151
BHNY.TA,48823.40129,147.505293,0.70576107,-24.54242034
BSEN.TA,58991782.24,5462.035949,0.13616647,0.166548722
BEZQ.TA,9.354782074,2.61721229,0.005066774,0.997334068
BIG.TA,459557.7269,566.849748,0.010854329,0.986151593
BIGT.TA,8.769119926,2.391099348,0.017603306,0.970701397
BKRY.TA,23.1575269,3.786452763,0.011042774,0.910154525
BIOV.TA,716.9716519,22.40870009,0.782756294,-170.5516903
BOLT.TA,2004.905172,43.23266313,0.079391655,0.78097146
BLRX.TA,49.22914357,3.016700138,1.012533835,-0.953554461
BIMT.TA,0.324050834,0.420838034,0.015768343,0.9873035
BIRM.TA,508.7498864,16.50991617,0.014120899,0.990057333
BLRN.TA,317.5582069,13.78698113,0.26296671,-6.563281353
BLITZ-M.TA,11899.31399,72.86945018,0.178252959,0.223552919
BLSR.TA,268136.8798,456.1053609,0.013948294,0.959754415
BOTI.TA,4120.798765,46.50522862,0.010092668,0.991901154
BONS.TA,1.012593475,0.70495549,0.047939471,0.891838343
BCNV-M.TA,1156245.428,650.0492338,0.881713026,0.989871268
BWAY.TA,439.7355999,15.29697475,0.00843789,0.97351598
BRAM.TA,10.39651538,1.727073434,0.011112015,0.945392337
BRND.TA,2.318229679,1.102667828,0.004016421,0.997278013
BRIL.TA,732.5377534,21.15077511,0.010038916,0.993144396
BRMG.TA,856.4894063,18.72484225,0.011757319,0.987918354
BBLS.TA,66.77703843,4.951702863,0.137870812,-3.078847
BLGO.TA,95.84267745,4.247825725,0.005588011,0.916527305
BULL-M.TA,38.57387012,3.87028128,6.744996058,-15.6302383
CISY.TA,309693.0613,268.4725205,0.095970011,0.422494326
CLAB.TA,221.4728486,9.332411587,0.008089754,0.95338239
CAMT.TA,207497.9128,367.3779602,0.012229139,0.973894442
CANF.TA,0.026827772,0.102338613,0.0475149,0.869241772
CNGL.TA,2633.943016,45.66051014,0.041609883,0.612720824
CNTC.TA,2614215.749,762.2314345,1.249646107,-16.95746342
CNZN.TA,2723.937734,47.31144648,4.503934734,-0.166312428
CPTP.TA,2.501464702,0.783968879,0.280297332,0.98004134
CRSM.TA,2195.662132,23.19458962,0.007897394,0.990612437
CRSR.TA,1857.366407,35.48288646,0.009422463,0.973932343
CRML.TA,863.5347934,25.09360956,0.012059911,0.977108919
CRMT.TA,974.127488,18.45847615,0.270417544,0.988039588
CAST.TA,19145.30285,98.17923528,0.009460078,0.992291837
CEL.TA,299.0617493,11.31335686,0.005022654,0.997417468
CILO.TA,1331013.691,925.006453,2.966226423,-65.72367395
CION.TA,1.769148464,1.121427932,0.032477089,-2910.601756
CPIA.TA,0.467306027,0.551694936,0.011917048,0.911356906
CTPL1.TA,187935184.8,10724.10606,12.95383032,-0.048799051
CTPL5.TA,2315288970,32937.75644,1.931388077,-0.0556309
CBI.TA,0.670875878,0.672822545,0.018590575,0.820456272
CLIS.TA,2963.109149,37.0902665,0.004367057,0.998635366
CFX.TA,5.769896621,1.899704608,0.004947984,0.990045987
CDEV.TA,681218.5843,522.9845735,0.032138626,0.881815121
CGEN.TA,410.9369703,12.73873067,0.019792293,0.960928223
CMDR.TA,60578.86735,192.0574133,0.005507615,0.997589734
CNTL-M.TA,120.5078611,7.633370105,3.083030874,0.868809966
CMCT.TA,118254031.2,8721.253943,22.97134779,-243.3880961
DANH.TA,28331.6345,99.51421547,0.04263251,-2.145065516
DANE.TA,102304.2207,260.9976017,0.006588245,0.992921428
DNYA.TA,108300.4895,269.7072272,0.022575243,0.905587632
DLEA.TA,2666.942863,44.27724888,0.015557669,0.984072284
DLEKG.TA,698717.0194,662.1809939,0.013155673,0.980839867
DLTI.TA,6570.32555,43.77505476,0.00633214,0.966226784
DELG.TA,28582.51366,122.5211192,0.006520053,0.99022944
DIMRI.TA,1663554.256,594.3438111,0.017263451,0.532109649
DIPL.TA,1320.598402,25.04411394,0.005378708,0.99728332
DIFI.TA,54643.41783,182.2837693,0.003204532,0.997026491
DSCT.TA,3436.523296,43.73526201,0.016630574,0.955583716
DISI.TA,46.35958077,5.730856237,0.012922472,0.988496882
DNA.TA,0.991626167,0.891481081,0.009623636,0.99329541
DRAL.TA,7252.124403,64.43461906,0.006595714,0.995612891
DORL.TA,39.85754282,4.710573552,0.003453547,0.994620171
