Date,Ticker,Forecast,Days_Ahead
17/03/2025,EFNC-M.TA,335.1847598,4
18/03/2025,EFNC-M.TA,322.8460892,5
19/03/2025,EFNC-M.TA,318.3061442,6
20/03/2025,EFNC-M.TA,278.7827406,7
21/03/2025,EFNC-M.TA,263.0969431,8
22/03/2025,EFNC-M.TA,233.7079848,9
23/03/2025,EFNC-M.TA,249.7311354,10
24/03/2025,EFNC-M.TA,222.0408963,11
25/03/2025,EFNC-M.TA,241.2129301,12
26/03/2025,EFNC-M.TA,221.6456415,13
27/03/2025,EFNC-M.TA,230.1987252,14
28/03/2025,EFNC-M.TA,207.4174352,15
29/03/2025,EFNC-M.TA,221.638091,16
30/03/2025,EFNC-M.TA,245.9014964,17
31/03/2025,EFNC-M.TA,232.0657723,18
01/04/2025,EFNC-M.TA,265.8077175,19
02/04/2025,EFNC-M.TA,245.6757652,20
03/04/2025,EFNC-M.TA,379.2143953,21
04/04/2025,EFNC-M.TA,373.265052,22
05/04/2025,EFNC-M.TA,461.6943998,23
06/04/2025,EFNC-M.TA,461.2392484,24
07/04/2025,EFNC-M.TA,486.1414291,25
08/04/2025,EFNC-M.TA,750.3867056,26
09/04/2025,EFNC-M.TA,693.5533318,27
10/04/2025,EFNC-M.TA,616.0807099,28
11/04/2025,EFNC-M.TA,669.2759563,29
12/04/2025,EFNC-M.TA,598.6611393,30
14/03/2025,BCUR.TA,23.90297937,1
15/03/2025,BCUR.TA,22.49218404,2
16/03/2025,BCUR.TA,22.44175738,3
17/03/2025,BCUR.TA,22.09055081,4
18/03/2025,BCUR.TA,20.69499804,5
19/03/2025,BCUR.TA,21.39002323,6
20/03/2025,BCUR.TA,21.40871056,7
21/03/2025,BCUR.TA,21.4950154,8
22/03/2025,BCUR.TA,23.37473538,9
23/03/2025,BCUR.TA,22.16019156,10
24/03/2025,BCUR.TA,21.81339141,11
25/03/2025,BCUR.TA,21.84120785,12
26/03/2025,BCUR.TA,20.55210187,13
27/03/2025,BCUR.TA,21.66617968,14
28/03/2025,BCUR.TA,21.65853812,15
29/03/2025,BCUR.TA,23.91618903,16
30/03/2025,BCUR.TA,22.7477385,17
31/03/2025,BCUR.TA,22.1783478,18
01/04/2025,BCUR.TA,21.83126351,19
02/04/2025,BCUR.TA,20.24120786,20
03/04/2025,BCUR.TA,20.53927046,21
04/04/2025,BCUR.TA,20.53760991,22
05/04/2025,BCUR.TA,19.61625843,23
06/04/2025,BCUR.TA,19.37052158,24
07/04/2025,BCUR.TA,19.14735627,25
08/04/2025,BCUR.TA,18.20688603,26
09/04/2025,BCUR.TA,16.21784428,27
10/04/2025,BCUR.TA,15.63822411,28
11/04/2025,BCUR.TA,17.80493665,29
12/04/2025,BCUR.TA,15.85980653,30
14/03/2025,ETGA.TA,2068.21262,1
15/03/2025,ETGA.TA,2110.37798,2
16/03/2025,ETGA.TA,2102.523644,3
17/03/2025,ETGA.TA,2156.45188,4
18/03/2025,ETGA.TA,2158.261988,5
19/03/2025,ETGA.TA,2142.119241,6
20/03/2025,ETGA.TA,2148.429433,7
21/03/2025,ETGA.TA,2147.156219,8
22/03/2025,ETGA.TA,2144.971526,9
23/03/2025,ETGA.TA,2136.988441,10
24/03/2025,ETGA.TA,2165.254697,11
25/03/2025,ETGA.TA,2171.633041,12
26/03/2025,ETGA.TA,2171.799397,13
27/03/2025,ETGA.TA,2216.076616,14
28/03/2025,ETGA.TA,2219.240299,15
29/03/2025,ETGA.TA,2206.660135,16
30/03/2025,ETGA.TA,2235.456168,17
31/03/2025,ETGA.TA,2226.94497,18
01/04/2025,ETGA.TA,2326.803842,19
02/04/2025,ETGA.TA,2318.14402,20
03/04/2025,ETGA.TA,2472.498818,21
04/04/2025,ETGA.TA,2449.620963,22
05/04/2025,ETGA.TA,2480.875463,23
06/04/2025,ETGA.TA,2531.453921,24
07/04/2025,ETGA.TA,2565.720164,25
08/04/2025,ETGA.TA,2456.015407,26
09/04/2025,ETGA.TA,2441.54524,27
10/04/2025,ETGA.TA,2423.283672,28
11/04/2025,ETGA.TA,2377.560827,29
12/04/2025,ETGA.TA,2383.521704,30
14/03/2025,EVGN.TA,490.2090717,1
15/03/2025,EVGN.TA,520.0600762,2
16/03/2025,EVGN.TA,524.3106527,3
17/03/2025,EVGN.TA,553.6583842,4
18/03/2025,EVGN.TA,504.3201594,5
19/03/2025,EVGN.TA,557.196333,6
20/03/2025,EVGN.TA,746.3475053,7
21/03/2025,EVGN.TA,765.7465394,8
22/03/2025,EVGN.TA,931.2549132,9
23/03/2025,EVGN.TA,895.2515999,10
24/03/2025,EVGN.TA,994.0574585,11
25/03/2025,EVGN.TA,841.3315579,12
26/03/2025,EVGN.TA,883.9108883,13
27/03/2025,EVGN.TA,763.5766416,14
28/03/2025,EVGN.TA,816.5754369,15
29/03/2025,EVGN.TA,837.7998326,16
30/03/2025,EVGN.TA,929.5828148,17
31/03/2025,EVGN.TA,944.3947671,18
01/04/2025,EVGN.TA,1043.336266,19
02/04/2025,EVGN.TA,987.8334648,20
03/04/2025,EVGN.TA,929.974299,21
04/04/2025,EVGN.TA,800.7502819,22
